Transcript	GC	GC1	GC2	GC3
AT1G24390	45.23809523809524	43.87755102040816	45.91836734693877	45.91836734693877
AT1G76750	48.0083857442348	46.540880503144656	49.685534591194966	47.79874213836478
AT1G76650	39.70037453183521	48.87640449438202	34.26966292134831	35.95505617977528
AT1G54570	44.255319148936174	55.0354609929078	38.156028368794324	39.57446808510638
AT1G33265	48.87640449438202	51.68539325842696	52.247191011235955	42.69662921348315
AT1G21010	47.23538704581359	47.39336492890995	47.39336492890995	46.91943127962085
AT1G01860	44.668587896253605	48.126801152737755	39.481268011527376	46.39769452449568
AT1G61688	40.56603773584906	42.45283018867924	46.22641509433962	33.0188679245283
AT1G27135	39.70037453183521	39.325842696629216	34.831460674157306	44.943820224719104
AT1G34310	39.113355780022445	47.81144781144781	37.878787878787875	31.64983164983165
AT1G20890	39.73063973063973	46.464646464646464	30.80808080808081	41.91919191919192
AT1G55440	43.67991845056065	49.08256880733945	43.57798165137615	38.379204892966364
AT1G72530	43.86873920552677	47.15025906735751	40.932642487046635	43.523316062176164
AT1G71290	40.166666666666664	50.0	36.0	34.5
AT1G62220	46.753246753246756	48.701298701298704	54.54545454545455	37.01298701298701
AT1G62930	40.370370370370374	45.23809523809524	34.12698412698413	41.74603174603175
AT1G60830	46.726190476190474	58.92857142857143	38.392857142857146	42.857142857142854
AT1G04990	46.09053497942387	50.864197530864196	49.382716049382715	38.02469135802469
AT1G69440	42.179616548940466	48.63773965691221	36.93239152371342	40.96871846619576
AT1G04900	42.36267870579383	49.887133182844245	38.37471783295711	38.82618510158014
AT1G28090	43.05043050430504	49.07749077490775	42.435424354243544	37.638376383763834
AT1G20540	43.84469696969697	51.70454545454545	44.31818181818182	35.51136363636363
AT1G50480	44.67191601049869	53.7007874015748	42.83464566929134	37.48031496062992
AT1G45616	40.56951423785595	43.21608040201005	39.095477386934675	39.39698492462311
AT1G24147	45.052083333333336	38.28125	47.65625	49.21875
AT1G55720	43.01994301994302	48.504273504273506	36.111111111111114	44.44444444444444
AT1G24881	47.004608294930875	49.76958525345622	40.78341013824885	50.46082949308756
AT1G11980	42.19409282700422	58.22784810126582	30.379746835443036	37.9746835443038
AT1G58150	51.08695652173913	59.78260869565217	47.82608695652174	45.65217391304348
AT1G11960	43.005181347150256	48.83419689119171	35.62176165803109	44.55958549222798
AT1G02370	43.92812887236679	47.026022304832715	37.9182156133829	46.84014869888476
AT1G64760	43.36099585062241	48.54771784232365	39.211618257261414	42.32365145228216
AT1G23060	41.30434782608695	44.29347826086956	45.65217391304348	33.96739130434783
AT1G24250	45.3227931488801	58.49802371541502	38.73517786561265	38.73517786561265
AT1G12280	41.080074487895715	48.26815642458101	33.40782122905028	41.564245810055866
AT1G35890	46.31782945736434	42.44186046511628	36.04651162790697	60.46511627906977
AT1G12290	40.8286252354049	48.13559322033898	35.02824858757062	39.32203389830509
AT1G23910	40.54054054054054	47.2972972972973	24.324324324324323	50.0
AT1G71330	41.64102564102564	53.53846153846154	37.84615384615385	33.53846153846154
AT1G02740	42.98780487804878	51.829268292682926	32.01219512195122	45.1219512195122
AT1G23800	45.17133956386293	57.757009345794394	41.6822429906542	36.074766355140184
AT1G34200	43.53163361661945	51.274787535410766	39.94334277620396	39.376770538243626
AT1G75850	43.531394858828484	55.37294563843236	33.37547408343868	41.845764854614416
AT1G14200	47.407407407407405	51.111111111111114	43.333333333333336	47.77777777777778
AT1G70505	39.09006499535747	42.89693593314763	38.16155988857939	36.211699164345404
AT1G48510	40.12027491408935	43.04123711340206	40.72164948453608	36.597938144329895
AT1G59890	41.666666666666664	51.71232876712329	35.61643835616438	37.67123287671233
AT1G24520	55.833333333333336	65.83333333333333	56.666666666666664	45.0
AT1G66370	39.94601889338731	45.34412955465587	38.46153846153846	36.03238866396761
AT1G66740	41.28595600676819	57.868020304568525	31.97969543147208	34.01015228426396
AT1G26190	42.46913580246913	48.44444444444444	37.18518518518518	41.77777777777778
AT1G58225	39.583333333333336	35.416666666666664	44.44444444444444	38.888888888888886
AT1G15030	45.79870729455217	52.0775623268698	44.3213296398892	40.99722991689751
AT1G76680	45.05862646566164	54.02010050251256	42.21105527638191	38.94472361809045
AT1G02660	45.19140989729225	53.78151260504202	41.596638655462186	40.19607843137255
AT1G47603	40.69373942470389	41.11675126903553	42.38578680203046	38.578680203045685
AT1G13230	40.78431372549019	42.8235294117647	37.88235294117647	41.64705882352941
AT1G31580	46.875	60.416666666666664	48.958333333333336	31.25
AT1G31320	52.60115606936416	59.53757225433526	45.664739884393065	52.60115606936416
AT1G06645	44.3859649122807	51.8421052631579	38.68421052631579	42.63157894736842
AT1G34245	47.107438016528924	42.97520661157025	47.107438016528924	51.239669421487605
AT1G11655	45.6140350877193	50.0	40.35087719298246	46.49122807017544
AT1G57565	42.141623488773746	45.07772020725388	34.196891191709845	47.15025906735751
AT1G58350	41.59329140461216	49.937106918238996	36.729559748427675	38.113207547169814
AT1G62110	40.388768898488124	43.84449244060475	35.42116630669546	41.90064794816415
AT1G34120	42.47038917089679	48.05414551607445	41.11675126903553	38.24027072758037
AT1G55865	41.53846153846154	42.69230769230769	43.46153846153846	38.46153846153846
AT1G49210	44.100294985250734	48.67256637168141	42.0353982300885	41.5929203539823
AT1G77420	44.2993907745866	52.48041775456919	39.68668407310705	40.731070496083554
AT1G49920	43.72349448685326	53.56234096692112	37.404580152671755	40.20356234096692
AT1G27310	50.13550135501355	52.84552845528455	34.959349593495936	62.60162601626016
AT1G35255	40.885416666666664	41.40625	42.96875	38.28125
AT1G24020	47.43589743589744	52.56410256410256	34.61538461538461	55.12820512820513
AT1G64600	47.273853779429984	55.57620817843866	38.847583643122675	47.39776951672862
AT1G53580	43.728813559322035	55.25423728813559	40.67796610169491	35.25423728813559
AT1G78590	44.02332361516035	49.27113702623907	40.816326530612244	41.98250728862974
AT1G72960	44.17922948073702	52.26130653266332	41.20603015075377	39.07035175879397
AT1G10040	43.50282485875706	52.300242130750604	38.983050847457626	39.22518159806295
AT1G54130	45.11173184357542	50.83798882681564	42.45810055865922	42.039106145251395
AT1G15100	48.504273504273506	53.205128205128204	41.02564102564103	51.282051282051285
AT1G13400	44.39102564102564	54.80769230769231	45.19230769230769	33.17307692307692
AT1G77370	45.010615711252655	56.05095541401274	35.6687898089172	43.31210191082803
AT1G50750	42.20623501199041	48.44124700239808	40.28776978417266	37.88968824940048
AT1G48440	47.69230769230769	53.07692307692308	34.61538461538461	55.38461538461539
AT1G05960	41.832669322709165	50.79681274900398	37.15139442231076	37.54980079681275
AT1G04360	45.81151832460733	46.8586387434555	44.24083769633508	46.33507853403141
AT1G28210	43.769470404984425	50.467289719626166	42.28971962616822	38.55140186915888
AT1G67100	51.42450142450142	50.85470085470085	49.14529914529915	54.27350427350427
AT1G52190	43.69517543859649	46.38157894736842	41.2828947368421	43.421052631578945
AT1G08780	44.35897435897436	55.38461538461539	24.615384615384617	53.07692307692308
AT1G73100	43.38308457711443	49.850746268656714	46.26865671641791	34.02985074626866
AT1G65180	41.43730886850153	44.64831804281346	40.97859327217125	38.68501529051988
AT1G53887	41.666666666666664	56.25	34.375	34.375
AT1G14840	43.80165289256198	53.05785123966942	40.66115702479339	37.68595041322314
AT1G06310	44.03353057199211	52.9585798816568	39.053254437869825	40.0887573964497
AT1G36325	45.539906103286384	49.29577464788732	38.028169014084504	49.29577464788732
AT1G30040	48.05068226120858	54.67836257309941	38.01169590643275	51.461988304093566
AT1G13630	39.70352564102564	42.90865384615385	35.57692307692308	40.625
AT1G24110	45.05606523955148	51.07033639143731	38.837920489296636	45.25993883792049
AT1G28360	53.68421052631579	57.89473684210526	54.21052631578947	48.94736842105263
AT1G27950	50.171821305841924	56.70103092783505	48.45360824742268	45.36082474226804
AT1G12770	45.591787439613526	56.15942028985507	39.85507246376812	40.76086956521739
AT1G43970	47.22222222222222	55.416666666666664	43.333333333333336	42.916666666666664
AT1G34840	37.5	35.22727272727273	43.18181818181818	34.09090909090909
AT1G21313	52.38095238095238	43.47826086956522	50.93167701863354	62.732919254658384
AT1G54385	42.008318478906716	47.05882352941177	41.35472370766488	37.61140819964349
AT1G05620	43.756449948400416	56.34674922600619	37.461300309597526	37.461300309597526
AT1G35620	43.46182917611489	51.70068027210884	34.01360544217687	44.67120181405895
AT1G73310	42.68476621417798	47.737556561085974	39.366515837104075	40.95022624434389
AT1G14685	45.23809523809524	46.07142857142857	43.214285714285715	46.42857142857143
AT1G72210	48.598130841121495	54.205607476635514	40.809968847352025	50.77881619937695
AT1G18500	44.778481012658226	53.164556962025316	44.14556962025316	37.0253164556962
AT1G06150	43.147896879240164	49.93215739484396	40.84124830393487	38.670284938941656
AT1G66070	42.143906020558006	58.590308370044056	31.277533039647576	36.563876651982376
AT1G02070	51.76767676767677	47.72727272727273	47.72727272727273	59.84848484848485
AT1G70980	44.696969696969695	55.24475524475525	38.46153846153846	40.38461538461539
AT1G26780	43.98148148148148	49.44444444444444	37.77777777777778	44.72222222222222
AT1G70300	44.23158790974883	49.68071519795658	38.82503192848021	44.18901660280971
AT1G78922	42.002989536621826	41.70403587443946	44.84304932735426	39.46188340807175
AT1G13100	43.58452138492871	48.472505091649694	32.382892057026474	49.89816700610998
AT1G60720	48.85057471264368	48.62068965517241	47.93103448275862	50.0
AT1G30825	42.94670846394985	51.724137931034484	38.87147335423197	38.244514106583075
AT1G19250	43.69114877589454	48.7758945386064	38.60640301318267	43.69114877589454
AT1G33470	45.799457994579946	54.47154471544715	50.8130081300813	32.113821138211385
AT1G18773	45.945945945945944	59.45945945945946	40.54054054054054	37.83783783783784
AT1G70090	46.29156010230179	47.82608695652174	41.1764705882353	49.87212276214834
AT1G55947	41.105354058721936	49.740932642487046	32.12435233160622	41.45077720207254
AT1G55540	45.07326007326007	52.08791208791209	48.956043956043956	34.175824175824175
AT1G17120	45.23406655386351	49.407783417935704	43.65482233502538	42.63959390862944
AT1G07280	45.388788426763114	48.282097649186255	43.037974683544306	44.84629294755877
AT1G51510	48.76847290640394	58.12807881773399	47.29064039408867	40.88669950738916
AT1G78890	47.43589743589744	53.84615384615385	47.43589743589744	41.02564102564103
AT1G52855	45.410628019323674	34.78260869565217	57.971014492753625	43.47826086956522
AT1G60400	39.68646864686469	46.78217821782178	33.91089108910891	38.366336633663366
AT1G09910	45.019723865877715	53.40236686390533	39.94082840236686	41.71597633136095
AT1G03310	42.317855794639485	47.7916194790487	42.24235560588902	36.919592298980746
AT1G17235	38.611111111111114	39.166666666666664	35.0	41.666666666666664
AT1G71210	42.5	50.45454545454545	36.13636363636363	40.90909090909091
AT1G80360	49.11392405063291	55.69620253164557	40.0	51.64556962025316
AT1G49160	39.44903581267218	47.93388429752066	33.05785123966942	37.35537190082645
AT1G29050	48.46894138232721	48.818897637795274	46.71916010498688	49.86876640419948
AT1G67623	39.61840628507295	42.08754208754209	36.7003367003367	40.06734006734007
AT1G59940	43.62139917695473	49.074074074074076	37.65432098765432	44.135802469135804
AT1G32585	41.77978883861237	52.94117647058823	38.009049773755656	34.38914027149321
AT1G53610	48.421052631578945	62.10526315789474	41.05263157894737	42.10526315789474
AT1G01910	45.76271186440678	52.824858757062145	35.02824858757062	49.43502824858757
AT1G48500	44.48017148981779	48.87459807073955	48.231511254019296	36.334405144694536
AT1G57943	41.35338345864662	46.11528822055138	33.08270676691729	44.86215538847118
AT1G58440	44.799498746867165	54.51127819548872	41.91729323308271	37.96992481203007
AT1G79170	52.15686274509804	55.294117647058826	47.05882352941177	54.11764705882353
AT1G06340	48.888888888888886	51.851851851851855	36.2962962962963	58.51851851851852
AT1G01570	46.73202614379085	47.84313725490196	39.01960784313726	53.333333333333336
AT1G24996	46.22222222222222	52.0	40.666666666666664	46.0
AT1G04380	43.93063583815029	49.13294797687861	36.41618497109827	46.24277456647399
AT1G08730	42.21355858782759	51.33203378817414	36.58219623131904	38.7264457439896
AT1G29355	44.04761904761905	49.02597402597402	44.15584415584416	38.96103896103896
AT1G71450	50.905797101449274	51.630434782608695	51.630434782608695	49.45652173913044
AT1G68185	39.56743002544529	51.52671755725191	32.44274809160305	34.732824427480914
AT1G16080	47.23991507430998	57.32484076433121	46.17834394904459	38.21656050955414
AT1G06440	45.09803921568628	51.150895140664964	37.084398976982094	47.05882352941177
AT1G17690	40.57395143487859	47.28476821192053	34.17218543046358	40.264900662251655
AT1G04940	46.54545454545455	50.90909090909091	47.27272727272727	41.45454545454545
AT1G04620	44.27645788336933	52.69978401727862	38.44492440604752	41.68466522678186
AT1G64890	44.01805869074492	50.112866817155755	40.85778781038375	41.08352144469526
AT1G19460	43.645083932853716	47.721822541966425	41.247002398081534	41.96642685851319
AT1G21550	44.01709401709402	57.69230769230769	26.923076923076923	47.43589743589744
AT1G78870	44.8051948051948	53.246753246753244	42.20779220779221	38.96103896103896
AT1G54475	39.84126984126984	44.285714285714285	39.523809523809526	35.714285714285715
AT1G15550	49.9535747446611	56.82451253481894	42.061281337047355	50.97493036211699
AT1G19680	45.61797752808989	44.71910112359551	54.60674157303371	37.52808988764045
AT1G02340	40.955631399317404	50.51194539249147	36.86006825938566	35.49488054607509
AT1G10610	42.00603318250377	47.963800904977376	35.294117647058826	42.76018099547511
AT1G34795	37.992831541218635	33.333333333333336	43.01075268817204	37.634408602150536
AT1G62880	38.888888888888886	43.47826086956522	26.08695652173913	47.10144927536232
AT1G61470	41.21863799283154	44.44444444444444	34.40860215053763	44.80286738351254
AT1G65340	42.72486772486773	46.62698412698413	34.72222222222222	46.82539682539682
AT1G64170	47.04433497536946	51.23152709359606	41.00985221674877	48.891625615763544
AT1G70370	47.474747474747474	46.09250398724083	43.85964912280702	52.47208931419458
AT1G05540	45.92391304347826	48.09782608695652	40.48913043478261	49.18478260869565
AT1G67930	45.85834333733494	52.460984393757506	43.45738295318127	41.65666266506603
AT1G31200	45.2020202020202	49.24242424242424	38.63636363636363	47.72727272727273
AT1G04240	39.54022988505747	41.37931034482759	38.96551724137931	38.275862068965516
AT1G51170	47.325102880658434	50.864197530864196	42.22222222222222	48.888888888888886
AT1G71970	46.46017699115044	45.575221238938056	52.21238938053097	41.5929203539823
AT1G05385	42.0	50.5	39.0	36.5
AT1G27370	45.172124265323255	46.85138539042821	47.103274559193956	41.5617128463476
AT1G25410	47.91059280855199	52.76967930029154	37.90087463556851	53.06122448979592
AT1G27130	49.853801169590646	57.01754385964912	38.1578947368421	54.3859649122807
AT1G51730	45.586297760210805	61.26482213438735	33.99209486166008	41.50197628458498
AT1G77680	43.813131313131315	52.46212121212121	42.42424242424242	36.553030303030305
AT1G31990	41.41104294478528	38.03680981595092	42.63803680981595	43.558282208588956
AT1G68650	43.37700145560407	48.47161572052402	43.23144104803494	38.427947598253276
AT1G63050	43.490701001430615	46.99570815450644	39.27038626609442	44.20600858369099
AT1G72420	43.522561863173216	47.161572052401745	44.54148471615721	38.8646288209607
AT1G47660	53.743961352657	60.869565217391305	51.81159420289855	48.55072463768116
AT1G31800	42.002237136465325	49.66442953020134	40.43624161073826	35.90604026845637
AT1G47845	43.49376114081996	51.336898395721924	33.155080213903744	45.98930481283423
AT1G67560	44.62599854756718	51.851851851851855	38.671023965141615	43.35511982570806
AT1G26320	42.51893939393939	51.13636363636363	36.64772727272727	39.77272727272727
AT1G12244	42.48366013071895	49.01960784313726	41.96078431372549	36.470588235294116
AT1G01680	41.20819848975189	48.22006472491909	37.54045307443366	37.86407766990291
AT1G18620	42.758620689655174	46.69950738916256	42.857142857142854	38.7192118226601
AT1G50600	41.91583610188261	47.674418604651166	40.033222591362126	38.03986710963455
AT1G03290	41.02564102564103	52.27272727272727	36.53846153846154	34.26573426573427
AT1G18250	52.51700680272109	53.06122448979592	51.83673469387755	52.6530612244898
AT1G32180	45.816326530612244	51.42857142857143	41.224489795918366	44.795918367346935
AT1G61680	40.994152046783626	47.36842105263158	35.78947368421053	39.824561403508774
AT1G75630	46.766169154228855	53.233830845771145	45.27363184079602	41.791044776119406
AT1G60800	44.76040021063718	52.92259083728278	39.81042654028436	41.548183254344394
AT1G60490	43.92638036809816	53.00613496932515	37.30061349693251	41.47239263803681
AT1G67025	42.492492492492495	45.945945945945944	38.73873873873874	42.792792792792795
AT1G49410	49.09090909090909	54.54545454545455	34.54545454545455	58.18181818181818
AT1G17285	38.888888888888886	37.82051282051282	44.23076923076923	34.61538461538461
AT1G18910	41.06241699867198	47.88844621513944	34.7410358565737	40.55776892430279
AT1G70520	43.48717948717949	48.92307692307692	41.38461538461539	40.15384615384615
AT1G64160	43.169398907103826	44.80874316939891	32.78688524590164	51.91256830601093
AT1G79490	42.970927917164474	47.19235364396655	37.753882915173236	43.966547192353644
AT1G51780	42.96636085626911	54.58715596330275	37.61467889908257	36.69724770642202
AT1G47128	46.868250539956804	49.676025917926566	44.49244060475162	46.436285097192226
AT1G54790	38.060309698451505	43.76528117359413	36.67481662591687	33.74083129584352
AT1G65660	42.723880597014926	52.985074626865675	35.82089552238806	39.365671641791046
AT1G49870	42.58142340168878	50.54282267792521	39.806996381182145	37.39445114595899
AT1G05940	47.251461988304094	55.43859649122807	45.96491228070175	40.35087719298246
AT1G65970	45.194274028629856	55.214723926380366	37.423312883435585	42.94478527607362
AT1G76640	41.041666666666664	47.5	30.625	45.0
AT1G13120	42.75599128540305	52.94117647058823	35.947712418300654	39.37908496732026
AT1G51600	45.87458745874587	57.0957095709571	44.224422442244226	36.303630363036305
AT1G63200	43.16436251920123	53.45622119815668	33.17972350230415	42.857142857142854
AT1G78640	43.34554334554335	46.15384615384615	35.16483516483517	48.717948717948715
AT1G73610	40.289855072463766	46.95652173913044	42.89855072463768	31.014492753623188
AT1G26900	42.87376381617219	47.64397905759162	39.61605584642234	41.361256544502616
AT1G71500	47.916666666666664	51.736111111111114	45.486111111111114	46.52777777777778
AT1G43980	41.74553101997897	44.95268138801262	37.53943217665615	42.74447949526814
AT1G70780	42.78959810874704	48.93617021276596	41.13475177304964	38.297872340425535
AT1G72410	43.01260022909508	48.6254295532646	42.86941580756014	37.54295532646048
AT1G22270	50.13333333333333	59.2	32.8	58.4
AT1G01140	44.690265486725664	51.991150442477874	36.283185840707965	45.796460176991154
AT1G05410	44.35028248587571	52.54237288135593	38.983050847457626	41.52542372881356
AT1G32540	40.780141843971634	42.5531914893617	41.48936170212766	38.297872340425535
AT1G18360	45.69190600522193	50.91383812010444	42.819843342036556	43.34203655352481
AT1G66160	43.364197530864196	44.907407407407405	37.26851851851852	47.916666666666664
AT1G03700	45.85858585858586	50.303030303030305	38.78787878787879	48.484848484848484
AT1G73790	46.07843137254902	57.35294117647059	42.64705882352941	38.23529411764706
AT1G73120	52.72727272727273	49.09090909090909	50.90909090909091	58.18181818181818
AT1G30473	43.333333333333336	50.416666666666664	34.583333333333336	45.0
AT1G06045	47.19101123595506	49.438202247191015	42.69662921348315	49.438202247191015
AT1G51190	45.0497949619215	51.845342706502635	45.69420035149385	37.609841827768015
AT1G49015	46.05263157894737	50.87719298245614	40.35087719298246	46.92982456140351
AT1G48090	43.00431241015812	51.05414470531864	40.943938667944415	37.01485385721131
AT1G03070	45.96774193548387	47.17741935483871	37.5	53.225806451612904
AT1G70760	44.96527777777778	45.3125	38.020833333333336	51.5625
AT1G61860	45.12820512820513	51.53846153846154	39.743589743589745	44.1025641025641
AT1G47765	37.392055267702936	40.41450777202073	36.01036269430052	35.751295336787564
AT1G55950	39.39393939393939	43.63636363636363	30.90909090909091	43.63636363636363
AT1G74430	45.34313725490196	45.220588235294116	44.11764705882353	46.69117647058823
AT1G48820	40.68801897983393	48.93238434163701	31.85053380782918	41.281138790035584
AT1G18300	45.3525641025641	54.32692307692308	37.98076923076923	43.75
AT1G26640	45.545545545545544	56.45645645645646	42.34234234234234	37.83783783783784
AT1G75150	43.35456475583864	54.01273885350319	36.560509554140125	39.49044585987261
AT1G15340	48.74458874458875	58.44155844155844	36.883116883116884	50.90909090909091
AT1G29690	45.13641755634638	53.736654804270465	42.704626334519574	38.96797153024911
AT1G07680	45.09803921568628	50.98039215686274	43.790849673202615	40.52287581699346
AT1G73680	44.30577223088923	49.141965678627145	36.973478939157566	46.80187207488299
AT1G31690	46.75516224188791	49.852507374631266	39.38053097345133	51.03244837758112
AT1G28480	50.0	58.69565217391305	42.028985507246375	49.27536231884058
AT1G79970	46.47302904564315	51.03734439834025	46.058091286307054	42.32365145228216
AT1G51290	36.77248677248677	41.00529100529101	32.01058201058201	37.301587301587304
AT1G35040	42.05607476635514	43.925233644859816	33.64485981308411	48.598130841121495
AT1G02810	46.89655172413793	45.51724137931034	46.03448275862069	49.13793103448276
AT1G73720	42.643229166666664	50.390625	38.8671875	38.671875
AT1G54460	43.55948869223206	49.557522123893804	46.017699115044245	35.10324483775811
AT1G17950	43.2	49.6	40.8	39.2
AT1G21990	45.27896995708154	53.433476394849784	38.8412017167382	43.562231759656655
AT1G29110	44.975124378109456	49.850746268656714	38.208955223880594	46.865671641791046
AT1G11310	42.102206736353075	48.78048780487805	38.501742160278745	39.02439024390244
AT1G76350	42.56283477544294	48.702101359703335	42.645241038318915	36.341161928306555
AT1G44980	41.43049932523617	45.74898785425101	34.412955465587046	44.12955465587044
AT1G78650	43.529411764705884	49.411764705882355	42.549019607843135	38.627450980392155
AT1G71410	45.714285714285715	53.51648351648352	43.73626373626374	39.89010989010989
AT1G73810	47.175815433572	49.88066825775656	38.66348448687351	52.98329355608592
AT1G07150	47.8	49.2	42.8	51.4
AT1G74900	45.15418502202643	48.89867841409691	38.1057268722467	48.458149779735685
AT1G19000	47.43589743589744	50.0	45.10489510489511	47.2027972027972
AT1G29430	40.140845070422536	41.54929577464789	38.028169014084504	40.84507042253521
AT1G64100	40.85088806278397	46.09665427509294	35.06815365551425	41.38785625774474
AT1G80320	49.94807892004154	49.22118380062305	36.7601246105919	63.862928348909655
AT1G35880	44.99252615844544	50.224215246636774	50.224215246636774	34.52914798206278
AT1G06180	41.70040485829959	43.7246963562753	40.89068825910931	40.48582995951417
AT1G73580	48.323471400394475	57.98816568047337	33.72781065088758	53.25443786982248
AT1G15415	45.70446735395189	49.48453608247423	35.05154639175258	52.577319587628864
AT1G02610	37.387387387387385	43.24324324324324	40.090090090090094	28.82882882882883
AT1G80133	42.333333333333336	51.0	45.0	31.0
AT1G53815	42.296918767507	39.91596638655462	39.91596638655462	47.05882352941177
AT1G62870	44.60463084316295	49.93446920052425	41.02228047182176	42.857142857142854
AT1G14790	42.17809867629362	49.72924187725632	38.44765342960289	38.35740072202166
AT1G21190	47.27891156462585	57.142857142857146	33.673469387755105	51.02040816326531
AT1G53640	49.942726231386025	55.32646048109966	49.828178694158076	44.67353951890034
AT1G56090	44.09221902017291	54.178674351585016	37.46397694524496	40.63400576368876
AT1G69120	45.654993514915695	53.30739299610895	31.1284046692607	52.52918287937743
AT1G75660	44.95592556317336	56.807051909892266	39.569049951028404	38.491674828599415
AT1G25220	42.52873563218391	50.3448275862069	37.93103448275862	39.310344827586206
AT1G48620	50.0	61.041666666666664	51.875	37.083333333333336
AT1G53633	48.51190476190476	47.32142857142857	53.57142857142857	44.642857142857146
AT1G68690	47.437705688763515	58.674188998589564	56.98166431593794	26.657263751763047
AT1G74250	44.84944532488114	51.188589540412046	35.182250396196515	48.17749603803487
AT1G23760	47.56554307116105	47.51203852327448	43.4991974317817	51.68539325842696
AT1G31360	43.06306306306306	50.54054054054054	37.432432432432435	41.21621621621622
AT1G02910	46.84287812041116	56.607929515418505	45.15418502202643	38.76651982378855
AT1G07740	44.492753623188406	48.91304347826087	35.65217391304348	48.91304347826087
AT1G73170	43.948412698412696	56.845238095238095	38.24404761904762	36.75595238095238
AT1G67500	42.48434237995825	51.774530271398746	40.34446764091858	35.33402922755741
AT1G77140	42.33918128654971	53.68421052631579	32.280701754385966	41.05263157894737
AT1G26350	41.82389937106918	52.83018867924528	35.84905660377358	36.79245283018868
AT1G64910	44.56845238095238	51.11607142857143	37.94642857142857	44.642857142857146
AT1G45063	45.85585585585586	47.83783783783784	39.189189189189186	50.54054054054054
AT1G05020	47.60448521916412	50.764525993883794	43.11926605504587	48.92966360856269
AT1G64185	45.938375350140056	55.46218487394958	40.33613445378151	42.016806722689076
AT1G44970	43.707973102785786	49.85590778097983	42.93948126801153	38.328530259366
AT1G32510	40.02347417840375	46.478873239436616	38.028169014084504	35.563380281690144
AT1G34046	41.156462585034014	45.91836734693877	31.632653061224488	45.91836734693877
AT1G09010	43.985890652557316	51.216931216931215	37.354497354497354	43.386243386243386
AT1G29950	42.46031746031746	48.80952380952381	38.492063492063494	40.07936507936508
AT1G60040	44.21052631578947	51.578947368421055	35.08771929824562	45.96491228070175
AT1G22890	45.945945945945944	58.108108108108105	48.648648648648646	31.08108108108108
AT1G23290	48.29931972789116	53.06122448979592	36.054421768707485	55.78231292517007
AT1G15080	44.55899198167239	57.044673539518904	37.11340206185567	39.51890034364261
AT1G23830	42.48554913294798	45.664739884393065	34.68208092485549	47.10982658959538
AT1G76510	44.534412955465584	55.06072874493927	39.67611336032389	38.8663967611336
AT1G20110	46.67774086378738	50.498338870431894	51.82724252491694	37.70764119601329
AT1G76954	43.66197183098591	47.88732394366197	40.84507042253521	42.25352112676056
AT1G55600	44.51303155006859	52.05761316872428	41.1522633744856	40.32921810699588
AT1G08010	49.780701754385966	50.0	47.69736842105263	51.64473684210526
AT1G58400	38.748627881448954	46.54226125137212	33.04061470911087	36.66300768386389
AT1G52330	44.005847953216374	46.92982456140351	36.40350877192982	48.68421052631579
AT1G05840	42.729766803840874	50.617283950617285	40.32921810699588	37.242798353909464
AT1G80540	48.23747680890538	48.79406307977737	42.11502782931354	53.80333951762523
AT1G20190	45.718050065876156	46.640316205533594	51.77865612648221	38.73517786561265
AT1G63100	45.72584724329793	47.95144157814871	45.220030349013655	44.00606980273141
AT1G55200	42.19596258000985	51.25553914327917	42.24519940915805	33.08714918759232
AT1G07810	46.45323289391086	53.578154425612055	39.35969868173258	46.421845574387945
AT1G17070	43.96078431372549	52.94117647058823	34.8235294117647	44.11764705882353
AT1G45110	44.57364341085271	52.906976744186046	42.151162790697676	38.66279069767442
AT1G78090	42.48888888888889	49.6	35.46666666666667	42.4
AT1G12570	49.91273996509599	53.7521815008726	47.294938917975564	48.69109947643979
AT1G33220	47.12301587301587	48.51190476190476	38.98809523809524	53.86904761904762
AT1G70810	43.975903614457835	53.6144578313253	32.53012048192771	45.78313253012048
AT1G12240	48.57142857142857	51.578947368421055	44.06015037593985	50.07518796992481
AT1G68160	39.78102189781022	37.956204379562045	43.43065693430657	37.956204379562045
AT1G63490	41.99134199134199	49.965823650034174	37.8673957621326	38.14080656185919
AT1G18650	48.288288288288285	42.7027027027027	56.21621621621622	45.945945945945944
AT1G64750	40.51724137931034	53.44827586206897	25.862068965517242	42.241379310344826
AT1G71090	43.37700145560407	50.21834061135371	39.737991266375545	40.17467248908297
AT1G04778	55.55555555555556	54.3859649122807	54.3859649122807	57.89473684210526
AT1G61780	41.75084175084175	39.39393939393939	38.38383838383838	47.474747474747474
AT1G52910	45.45454545454545	48.86363636363637	43.75	43.75
AT1G79720	42.33676975945017	43.50515463917526	42.68041237113402	40.824742268041234
AT1G69220	45.79848665870171	55.19713261648746	41.45758661887694	40.74074074074074
AT1G46984	39.892183288409704	42.58760107816712	35.309973045822105	41.77897574123989
AT1G24660	45.45454545454545	45.45454545454545	27.272727272727273	63.63636363636363
AT1G11460	40.03944773175542	42.89940828402367	38.16568047337278	39.053254437869825
AT1G02970	42.98070525615436	50.69860279441118	38.522954091816366	39.72055888223553
AT1G78440	43.43434343434343	43.333333333333336	38.78787878787879	48.18181818181818
AT1G21920	43.22169059011164	51.196172248803826	44.01913875598086	34.44976076555024
AT1G16530	48.99598393574297	51.204819277108435	42.16867469879518	53.6144578313253
