Feature,Subgenome
Bo4g170630,MF1
Bo4g170660,MF1
Bo4g170690,MF1
Bo4g170730,MF1
Bo4g170740,MF1
Bo4g170760,MF1
Bo4g170770,MF1
Bo4g170810,MF1
Bo4g170840,MF1
Bo4g170850,MF1
Bo4g170860,MF1
Bo4g171870,MF1
Bo4g171880,MF1
Bo4g171890,MF1
Bo4g171900,MF1
Bo4g172940,MF1
Bo4g173020,MF1
Bo4g173030,MF1
Bo4g173040,MF1
Bo4g173050,MF1
Bo4g173060,MF1
Bo4g173070,MF1
Bo4g173090,MF1
Bo4g173100,MF1
Bo4g173110,MF1
Bo4g173120,MF1
Bo4g173130,MF1
Bo4g173140,MF1
Bo4g173150,MF1
Bo4g173260,MF1
Bo4g173270,MF1
Bo4g173280,MF1
Bo4g173290,MF1
Bo4g173300,MF1
Bo4g173310,MF1
Bo4g173320,MF1
Bo4g173340,MF1
Bo4g173390,MF1
Bo4g173420,MF1
Bo4g173480,MF1
Bo4g173490,MF1
Bo4g173550,MF1
Bo4g173600,MF1
Bo4g173610,MF1
Bo4g173620,MF1
Bo4g173650,MF1
Bo4g173660,MF1
Bo4g173690,MF1
Bo4g173710,MF1
Bo4g173730,MF1
Bo4g173750,MF1
Bo4g173760,MF1
Bo4g173780,MF1
Bo4g173790,MF1
Bo4g174830,MF1
Bo4g174840,MF1
Bo4g175860,MF1
Bo4g175870,MF1
Bo4g175890,MF1
Bo4g175910,MF1
Bo4g176000,MF1
Bo4g176020,MF1
Bo4g176040,MF1
Bo4g176060,MF1
Bo4g176080,MF1
Bo4g176120,MF1
Bo4g176130,MF1
Bo4g176140,MF1
Bo4g176150,MF1
Bo4g176160,MF1
Bo4g176460,MF1
Bo4g176450,MF1
Bo4g176390,MF1
Bo4g176350,MF1
Bo4g176290,MF1
Bo4g176260,MF1
Bo4g176250,MF1
Bo4g176230,MF1
Bo4g176220,MF1
Bo4g176210,MF1
Bo4g176200,MF1
Bo4g177510,MF1
Bo4g177550,MF1
Bo4g177560,MF1
Bo4g177590,MF1
Bo4g177620,MF1
Bo4g177640,MF1
Bo4g177700,MF1
Bo4g177720,MF1
Bo4g177710,MF1
Bo4g177730,MF1
Bo4g177790,MF1
Bo4g177830,MF1
Bo4g177840,MF1
Bo4g177850,MF1
Bo4g177880,MF1
Bo4g177890,MF1
Bo4g177910,MF1
Bo4g177930,MF1
Bo4g177920,MF1
Bo4g178030,MF1
Bo4g178040,MF1
Bo4g178050,MF1
Bo4g178090,MF1
Bo4g178100,MF1
Bo4g178120,MF1
Bo4g178190,MF1
Bo4g178220,MF1
Bo4g178230,MF1
Bo4g179250,MF1
Bo4g179260,MF1
Bo4g179360,MF1
Bo4g179290,MF1
Bo4g179380,MF1
Bo4g179390,MF1
Bo4g179410,MF1
Bo4g179420,MF1
Bo4g179430,MF1
Bo4g179460,MF1
Bo4g179470,MF1
Bo4g179480,MF1
Bo4g179490,MF1
Bo4g179520,MF1
Bo4g179550,MF1
Bo4g179560,MF1
Bo4g181590,MF1
Bo4g180590,MF1
Bo4g181610,MF1
Bo4g181630,MF1
Bo4g181640,MF1
Bo4g181650,MF1
Bo4g181660,MF1
Bo4g181670,MF1
Bo4g181680,MF1
Bo4g181730,MF1
Bo4g181750,MF1
Bo4g181760,MF1
Bo4g181770,MF1
Bo4g181810,MF1
Bo4g181820,MF1
Bo4g181850,MF1
Bo4g181860,MF1
Bo4g181870,MF1
Bo4g181890,MF1
Bo4g181900,MF1
Bo4g181910,MF1
Bo4g181920,MF1
Bo4g181960,MF1
Bo4g181970,MF1
Bo4g181980,MF1
Bo4g181990,MF1
Bo4g182000,MF1
Bo4g182010,MF1
Bo4g182020,MF1
Bo4g182050,MF1
Bo4g182060,MF1
Bo4g182070,MF1
Bo4g182080,MF1
Bo4g182090,MF1
Bo4g182100,MF1
Bo4g182120,MF1
Bo4g182130,MF1
Bo4g182140,MF1
Bo4g182150,MF1
Bo4g182160,MF1
Bo4g182170,MF1
Bo4g182190,MF1
Bo4g182200,MF1
Bo4g182210,MF1
Bo4g182250,MF1
Bo4g182260,MF1
Bo4g182270,MF1
Bo4g182280,MF1
Bo4g182290,MF1
Bo4g182300,MF1
Bo4g182310,MF1
Bo4g182330,MF1
Bo4g182340,MF1
Bo4g182350,MF1
Bo4g182380,MF1
Bo4g182390,MF1
Bo4g182410,MF1
Bo4g182430,MF1
Bo4g182440,MF1
Bo4g182470,MF1
Bo4g182480,MF1
Bo4g182490,MF1
Bo4g182510,MF1
Bo4g182520,MF1
Bo4g182540,MF1
Bo4g182560,MF1
Bo4g182590,MF1
Bo4g182600,MF1
Bo4g182610,MF1
Bo4g182650,MF1
Bo4g182680,MF1
Bo4g182690,MF1
Bo4g182710,MF1
Bo4g182750,MF1
Bo4g182760,MF1
Bo4g182790,MF1
Bo4g182800,MF1
Bo4g182820,MF1
Bo4g182860,MF1
Bo4g182930,MF1
Bo4g182940,MF1
Bo4g182960,MF1
Bo4g182970,MF1
Bo4g182980,MF1
Bo4g184780,MF1
Bo4g182990,MF1
Bo4g183000,MF1
Bo4g183010,MF1
Bo4g183020,MF1
Bo4g183030,MF1
Bo4g183070,MF1
Bo4g183100,MF1
Bo4g183110,MF1
Bo4g183120,MF1
Bo4g183130,MF1
Bo4g183140,MF1
Bo4g183150,MF1
Bo4g183200,MF1
Bo4g183220,MF1
Bo4g183230,MF1
Bo4g183050,MF1
Bo4g183240,MF1
Bo4g183260,MF1
Bo4g183270,MF1
Bo4g183310,MF1
Bo4g183320,MF1
Bo4g183330,MF1
Bo4g183340,MF1
Bo4g183370,MF1
Bo4g183380,MF1
Bo4g183390,MF1
Bo4g183400,MF1
Bo4g183410,MF1
Bo4g183420,MF1
Bo4g184480,MF1
Bo4g183470,MF1
Bo4g183480,MF1
Bo4g184510,MF1
Bo4g184520,MF1
Bo4g184500,MF1
Bo4g184540,MF1
Bo4g184550,MF1
Bo4g184560,MF1
Bo4g184570,MF1
Bo4g184580,MF1
Bo4g184590,MF1
Bo4g184610,MF1
Bo4g184630,MF1
Bo4g184660,MF1
Bo4g184670,MF1
Bo4g184680,MF1
Bo4g184710,MF1
Bo4g184720,MF1
Bo4g184730,MF1
Bo4g184760,MF1
Bo4g184770,MF1
Bo4g184800,MF1
Bo4g185810,MF1
Bo4g185820,MF1
Bo4g185830,MF1
Bo4g185870,MF1
Bo4g185890,MF1
Bo4g185900,MF1
Bo4g185910,MF1
Bo4g185920,MF1
Bo4g185940,MF1
Bo4g185950,MF1
Bo4g185970,MF1
Bo4g186000,MF1
Bo4g186050,MF1
Bo4g186070,MF1
Bo4g186080,MF1
Bo4g186090,MF1
Bo4g186100,MF1
Bo4g186110,MF1
Bo4g186220,MF1
Bo4g186280,MF1
Bo4g186290,MF1
Bo4g186320,MF1
Bo4g186340,MF1
Bo4g186350,MF1
Bo4g186360,MF1
Bo4g186370,MF1
Bo4g186390,MF1
Bo4g186410,MF1
Bo4g186420,MF1
Bo4g186430,MF1
Bo4g186440,MF1
Bo4g186450,MF1
Bo4g186460,MF1
Bo4g186470,MF1
Bo4g186480,MF1
Bo4g186490,MF1
Bo4g186500,MF1
Bo4g186540,MF1
Bo4g186560,MF1
Bo4g186580,MF1
Bo4g186590,MF1
Bo4g186630,MF1
Bo4g186640,MF1
Bo4g186660,MF1
Bo4g186670,MF1
Bo4g186690,MF1
Bo4g186700,MF1
Bo4g186760,MF1
Bo4g186780,MF1
Bo4g186820,MF1
Bo4g186840,MF1
Bo4g186850,MF1
Bo4g186870,MF1
Bo4g186890,MF1
Bo4g186900,MF1
Bo4g186910,MF1
Bo4g186920,MF1
Bo4g186930,MF1
Bo4g186940,MF1
Bo4g187000,MF1
Bo4g187020,MF1
Bo4g187060,MF1
Bo4g187100,MF1
Bo4g187110,MF1
Bo4g187120,MF1
Bo4g187140,MF1
Bo4g187150,MF1
Bo4g187170,MF1
Bo4g187180,MF1
Bo4g187200,MF1
Bo4g187220,MF1
Bo4g187230,MF1
Bo4g187240,MF1
Bo4g187250,MF1
Bo4g187260,MF1
Bo4g187290,MF1
Bo4g187300,MF1
Bo4g187310,MF1
Bo4g187330,MF1
Bo4g187340,MF1
Bo4g187350,MF1
Bo4g187360,MF1
Bo4g187370,MF1
Bo4g187380,MF1
Bo4g187390,MF1
Bo4g187400,MF1
Bo4g187410,MF1
Bo4g187430,MF1
Bo4g187470,MF1
Bo4g187480,MF1
Bo4g187490,MF1
Bo4g187540,MF1
Bo4g187550,MF1
Bo4g187570,MF1
Bo4g187580,MF1
Bo4g187600,MF1
Bo4g187610,MF1
Bo4g187630,MF1
Bo4g187640,MF1
Bo4g187650,MF1
Bo4g187660,MF1
Bo4g187700,MF1
Bo4g187710,MF1
Bo4g187720,MF1
Bo4g187730,MF1
Bo4g187740,MF1
Bo4g187750,MF1
Bo4g187770,MF1
Bo4g187800,MF1
Bo4g187780,MF1
Bo4g187810,MF1
Bo4g187820,MF1
Bo4g187840,MF1
Bo4g187850,MF1
Bo4g187880,MF1
Bo4g187910,MF1
Bo4g187930,MF1
Bo4g187960,MF1
Bo4g187970,MF1
Bo4g187980,MF1
Bo4g188000,MF1
Bo4g188020,MF1
Bo4g188030,MF1
Bo4g188980,MF1
Bo4g188090,MF1
Bo4g188100,MF1
Bo4g188120,MF1
Bo4g188130,MF1
Bo4g188140,MF1
Bo4g188150,MF1
Bo4g188170,MF1
Bo4g188180,MF1
Bo4g188200,MF1
Bo4g188210,MF1
Bo4g188240,MF1
Bo4g188260,MF1
Bo4g188280,MF1
Bo4g188310,MF1
Bo4g188340,MF1
Bo4g188350,MF1
Bo4g188360,MF1
Bo4g188380,MF1
Bo4g188390,MF1
Bo4g188400,MF1
Bo4g188430,MF1
Bo4g188440,MF1
Bo4g188450,MF1
Bo4g188460,MF1
Bo4g188470,MF1
Bo4g188480,MF1
Bo4g188570,MF1
Bo4g188590,MF1
Bo4g188600,MF1
Bo4g188610,MF1
Bo4g188620,MF1
Bo4g188630,MF1
Bo4g188640,MF1
Bo4g188670,MF1
Bo4g188660,MF1
Bo4g188700,MF1
Bo4g188710,MF1
Bo4g188720,MF1
Bo4g188730,MF1
Bo4g190070,MF1
Bo4g188760,MF1
Bo4g188810,MF1
Bo4g188820,MF1
Bo4g188850,MF1
Bo4g188890,MF1
Bo4g188910,MF1
Bo4g188920,MF1
Bo4g188940,MF1
Bo4g188960,MF1
Bo4g188970,MF1
Bo4g190010,MF1
Bo4g190020,MF1
Bo4g190030,MF1
Bo4g190040,MF1
Bo4g190050,MF1
Bo4g190060,MF1
Bo4g190110,MF1
Bo4g190120,MF1
Bo4g190130,MF1
Bo4g190170,MF1
Bo4g190140,MF1
Bo4g190210,MF1
Bo4g190220,MF1
Bo4g190230,MF1
Bo4g190240,MF1
Bo4g190250,MF1
Bo4g190260,MF1
Bo4g190290,MF1
Bo4g190300,MF1
Bo4g190320,MF1
Bo4g190330,MF1
Bo4g190350,MF1
Bo4g190360,MF1
Bo4g190370,MF1
Bo4g190380,MF1
Bo4g190390,MF1
Bo4g190400,MF1
Bo4g190420,MF1
Bo4g190430,MF1
Bo4g190500,MF1
Bo4g190510,MF1
Bo4g190520,MF1
Bo4g190540,MF1
Bo4g190570,MF1
Bo4g190580,MF1
Bo4g190600,MF1
Bo4g190610,MF1
Bo4g190620,MF1
Bo4g190630,MF1
Bo4g190640,MF1
Bo4g190650,MF1
Bo4g190680,MF1
Bo4g190690,MF1
Bo4g190700,MF1
Bo4g190710,MF1
Bo4g190720,MF1
Bo4g190740,MF1
Bo4g190810,MF1
Bo4g190850,MF1
Bo4g190870,MF1
Bo4g190860,MF1
Bo4g190880,MF1
Bo4g190900,MF1
Bo4g190940,MF1
Bo4g190950,MF1
Bo4g190960,MF1
Bo4g190980,MF1
Bo4g190990,MF1
Bo4g191000,MF1
Bo4g191010,MF1
Bo4g191020,MF1
Bo4g191030,MF1
Bo4g191040,MF1
Bo4g191050,MF1
Bo4g191070,MF1
Bo4g191100,MF1
Bo4g191150,MF1
Bo4g191180,MF1
Bo4g191210,MF1
Bo4g191220,MF1
Bo4g191230,MF1
Bo4g191240,MF1
Bo4g191250,MF1
Bo4g191260,MF1
Bo4g191280,MF1
Bo4g191300,MF1
Bo4g191310,MF1
Bo4g191330,MF1
Bo4g191340,MF1
Bo4g191350,MF1
Bo4g191360,MF1
Bo4g191370,MF1
Bo4g191380,MF1
Bo4g191390,MF1
Bo4g191400,MF1
Bo4g191430,MF1
Bo4g191460,MF1
Bo4g191470,MF1
Bo4g191510,MF1
Bo4g191520,MF1
Bo4g191530,MF1
Bo4g191630,MF1
Bo4g191640,MF1
Bo4g191660,MF1
Bo4g191670,MF1
Bo4g191680,MF1
Bo4g191690,MF1
Bo4g191720,MF1
Bo4g191730,MF1
Bo4g191740,MF1
Bo4g191750,MF1
Bo4g192750,MF1
Bo4g192760,MF1
Bo4g192790,MF1
Bo4g192810,MF1
Bo4g192820,MF1
Bo4g192850,MF1
Bo4g192860,MF1
Bo4g192880,MF1
Bo4g192890,MF1
Bo4g192910,MF1
Bo4g192920,MF1
Bo4g193010,MF1
Bo4g192930,MF1
Bo4g192940,MF1
Bo4g192970,MF1
Bo4g194080,MF1
Bo4g194150,MF1
Bo4g194220,MF1
Bo4g194240,MF1
Bo4g194250,MF1
Bo4g194260,MF1
Bo4g194270,MF1
Bo4g194280,MF1
Bo4g194290,MF1
Bo4g194300,MF1
Bo4g194360,MF1
Bo4g194370,MF1
Bo4g194380,MF1
Bo4g194420,MF1
Bo4g194430,MF1
Bo4g194470,MF1
Bo4g194560,MF1
Bo4g194570,MF1
Bo4g194610,MF1
Bo4g194620,MF1
Bo4g194760,MF1
Bo4g194770,MF1
Bo4g194800,MF1
Bo4g194830,MF1
Bo4g194840,MF1
Bo4g194850,MF1
Bo4g194890,MF1
Bo4g194930,MF1
Bo4g195040,MF1
Bo4g195050,MF1
Bo4g195070,MF1
Bo4g195080,MF1
Bo4g195090,MF1
Bo4g195130,MF1
Bo4g195140,MF1
Bo4g195150,MF1
Bo4g195160,MF1
Bo4g195180,MF1
Bo4g195190,MF1
Bo4g195200,MF1
Bo4g195210,MF1
Bo4g195220,MF1
Bo4g195230,MF1
Bo4g195240,MF1
Bo4g195250,MF1
Bo4g195280,MF1
Bo4g195290,MF1
Bo4g195310,MF1
Bo4g195320,MF1
Bo4g195370,MF1
Bo4g195380,MF1
Bo4g195410,MF1
Bo4g195420,MF1
Bo4g195430,MF1
Bo4g195440,MF1
Bo4g195460,MF1
Bo4g195480,MF1
Bo4g195490,MF1
Bo4g195530,MF1
Bo4g195550,MF1
Bo4g195570,MF1
Bo4g195580,MF1
Bo4g195590,MF1
Bo4g195700,MF1
Bo4g195710,MF1
Bo4g195720,MF1
Bo4g195730,MF1
Bo4g195740,MF1
Bo4g195750,MF1
Bo4g195760,MF1
Bo4g195770,MF1
Bo4g195780,MF1
Bo4g195800,MF1
Bo4g195810,MF1
Bo4g195820,MF1
Bo4g195830,MF1
Bo4g195840,MF1
Bo4g195870,MF1
Bo4g195880,MF1
Bo4g195890,MF1
Bo4g195900,MF1
Bo4g195910,MF1
Bo4g196090,MF1
Bo4g195940,MF1
Bo4g195950,MF1
Bo4g195990,MF1
Bo4g196000,MF1
Bo4g196010,MF1
Bo4g196020,MF1
Bo4g196030,MF1
Bo4g196040,MF1
Bo4g196060,MF1
Bo4g196070,MF1
Bo4g196080,MF1
Bo4g196100,MF1
Bo4g196110,MF1
Bo4g197120,MF1
Bo4g197140,MF1
Bo4g197150,MF1
Bo4g197160,MF1
Bo4g197170,MF1
Bo4g197180,MF1
Bo4g197190,MF1
Bo4g197200,MF1
Bo4g197210,MF1
Bo4g197230,MF1
Bo4g197240,MF1
Bo4g197250,MF1
Bo4g197260,MF1
Bo4g197270,MF1
Bo4g197280,MF1
Bo4g197300,MF1
Bo4g197330,MF1
Bo4g197340,MF1
Bo4g197400,MF1
Bo4g197410,MF1
Bo4g197440,MF1
Bo4g197450,MF1
Bo4g198480,MF1
Bo4g198490,MF1
Bo4g198500,MF1
Bo4g198510,MF1
Bo4g198520,MF1
Bo4g198540,MF1
Bo4g198550,MF1
Bo4g198560,MF1
Bo4g198570,MF1
Bo4g198580,MF1
Bo4g198590,MF1
Bo4g198610,MF1
Bo4g198630,MF1
Bo4g198620,MF1
Bo4g198650,MF1
Bo4g198660,MF1
Bo4g198670,MF1
Bo4g198680,MF1
Bo4g198690,MF1
Bo4g198700,MF1
Bo4g198710,MF1
Bo4g198720,MF1
Bo4g199740,MF1
Bo4g199750,MF1
Bo4g199760,MF1
Bo4g199770,MF1
Bo4g199780,MF1
Bo4g200780,MF1
Bo4g200790,MF1
Bo4g200800,MF1
Bo4g200810,MF1
Bo4g200830,MF1
Bo4g200840,MF1
Bo4g200850,MF1
Bo4g200860,MF1
Bo4g200870,MF1
Bo4g200880,MF1
Bo1g157540,MF1
Bo1g157550,MF1
Bo1g157620,MF1
Bo1g157720,MF1
Bo1g158740,MF1
Bo1g158750,MF1
Bo1g158760,MF1
Bo1g158790,MF1
Bo1g158800,MF1
Bo1g158810,MF1
Bo1g158840,MF1
Bo1g158850,MF1
Bo1g158860,MF1
Bo1g158870,MF1
Bo1g158890,MF1
Bo1g158900,MF1
Bo1g158910,MF1
Bo1g158920,MF1
Bo1g158930,MF1
Bo1g158950,MF1
Bo1g157530,MF1
Bo1g157520,MF1
Bo1g157510,MF1
Bo1g157500,MF1
Bo1g157470,MF1
Bo1g157460,MF1
Bo1g157450,MF1
Bo1g157440,MF1
Bo1g157430,MF1
Bo1g157400,MF1
Bo1g157390,MF1
Bo1g157360,MF1
Bo1g157350,MF1
Bo1g157340,MF1
Bo1g157330,MF1
Bo1g156330,MF1
Bo1g156310,MF1
Bo1g156300,MF1
Bo1g156290,MF1
Bo1g156250,MF1
Bo1g156230,MF1
Bo1g156210,MF1
Bo1g156200,MF1
Bo1g156190,MF1
Bo1g156180,MF1
Bo1g156170,MF1
Bo1g156320,MF1
Bo1g156160,MF1
Bo1g155150,MF1
Bo1g155140,MF1
Bo1g155130,MF1
Bo1g155120,MF1
Bo1g155110,MF1
Bo1g155100,MF1
Bo1g155090,MF1
Bo1g155070,MF1
Bo1g155060,MF1
Bo1g155050,MF1
Bo1g155040,MF1
Bo1g155010,MF1
Bo1g154980,MF1
Bo1g154970,MF1
Bo1g154960,MF1
Bo1g154950,MF1
Bo1g154890,MF1
Bo1g154880,MF1
Bo1g154870,MF1
Bo1g154860,MF1
Bo1g154850,MF1
Bo1g154840,MF1
Bo1g154830,MF1
Bo1g154820,MF1
Bo1g154790,MF1
Bo1g154780,MF1
Bo1g154770,MF1
Bo1g154760,MF1
Bo1g154750,MF1
Bo1g154740,MF1
Bo1g154730,MF1
Bo1g154720,MF1
Bo1g154710,MF1
Bo1g154700,MF1
Bo5g148830,MF1
Bo5g148820,MF1
Bo5g148810,MF1
Bo5g148800,MF1
Bo5g148790,MF1
Bo5g148780,MF1
Bo5g148770,MF1
Bo5g148760,MF1
Bo5g148750,MF1
Bo5g148740,MF1
Bo5g148730,MF1
Bo5g148720,MF1
Bo5g148630,MF1
Bo5g148620,MF1
Bo5g148610,MF1
Bo5g148580,MF1
Bo5g148560,MF1
Bo5g148590,MF1
Bo5g148550,MF1
Bo5g148530,MF1
Bo5g148520,MF1
Bo5g148510,MF1
Bo5g148500,MF1
Bo5g148490,MF1
Bo5g148470,MF1
Bo5g148480,MF1
Bo5g148460,MF1
Bo5g148450,MF1
Bo5g148440,MF1
Bo5g148390,MF1
Bo5g148380,MF1
Bo5g148370,MF1
Bo5g148360,MF1
Bo5g148320,MF1
Bo5g148300,MF1
Bo5g148280,MF1
Bo5g148270,MF1
Bo5g148260,MF1
Bo5g148250,MF1
Bo5g148230,MF1
Bo5g148190,MF1
Bo5g148180,MF1
Bo5g148160,MF1
Bo5g148150,MF1
Bo5g148140,MF1
Bo5g148130,MF1
Bo5g148120,MF1
Bo5g148110,MF1
Bo5g148100,MF1
Bo5g148090,MF1
Bo5g148080,MF1
Bo5g147020,MF1
Bo5g147010,MF1
Bo5g147000,MF1
Bo5g146990,MF1
Bo5g146970,MF1
Bo5g146960,MF1
Bo5g146940,MF1
Bo5g146930,MF1
Bo5g146920,MF1
Bo5g146910,MF1
Bo5g146900,MF1
Bo1g151770,MF1
Bo1g151780,MF1
Bo1g151790,MF1
Bo1g151810,MF1
Bo1g151760,MF1
Bo1g151750,MF1
Bo1g151730,MF1
Bo1g151740,MF1
Bo1g151720,MF1
Bo1g151710,MF1
Bo1g151690,MF1
Bo1g151660,MF1
Bo1g151630,MF1
Bo1g151550,MF1
Bo1g150530,MF1
Bo1g150500,MF1
Bo1g150480,MF1
Bo1g150470,MF1
Bo1g150440,MF1
Bo1g150420,MF1
Bo1g150410,MF1
Bo1g150340,MF1
Bo1g150330,MF1
Bo1g150310,MF1
Bo1g150300,MF1
Bo1g150290,MF1
Bo1g150270,MF1
Bo1g150260,MF1
Bo1g150240,MF1
Bo1g150220,MF1
Bo1g150170,MF1
Bo1g150160,MF1
Bo1g150150,MF1
Bo1g150140,MF1
Bo1g150120,MF1
Bo1g150090,MF1
Bo1g150080,MF1
Bo1g150060,MF1
Bo1g150070,MF1
Bo1g150050,MF1
Bo1g149030,MF1
Bo1g149020,MF1
Bo1g149000,MF1
Bo1g148960,MF1
Bo1g148950,MF1
Bo1g148940,MF1
Bo1g148890,MF1
Bo1g147890,MF1
Bo1g147860,MF1
Bo1g147850,MF1
Bo1g147840,MF1
Bo1g147780,MF1
Bo1g147770,MF1
Bo1g147760,MF1
Bo1g147750,MF1
Bo1g147740,MF1
Bo1g147730,MF1
Bo1g147720,MF1
Bo1g147710,MF1
Bo1g147700,MF1
Bo1g147690,MF1
Bo1g147680,MF1
Bo1g147670,MF1
Bo1g147660,MF1
Bo1g147650,MF1
Bo1g147640,MF1
Bo1g147590,MF1
Bo1g147570,MF1
Bo1g147550,MF1
Bo1g147540,MF1
Bo1g147530,MF1
Bo1g147490,MF1
Bo1g147480,MF1
Bo1g147460,MF1
Bo1g147450,MF1
Bo1g147400,MF1
Bo1g147390,MF1
Bo1g147370,MF1
Bo1g147340,MF1
Bo1g147330,MF1
Bo1g147320,MF1
Bo1g147310,MF1
Bo1g147300,MF1
Bo1g147290,MF1
Bo1g147260,MF1
Bo1g147240,MF1
Bo1g147210,MF1
Bo1g147180,MF1
Bo1g147170,MF1
Bo1g147160,MF1
Bo1g147150,MF1
Bo1g146120,MF1
Bo1g146130,MF1
Bo1g146140,MF1
Bo1g146150,MF1
Bo1g145120,MF1
Bo1g145110,MF1
Bo1g145100,MF1
Bo1g145070,MF1
Bo1g145060,MF1
Bo1g145050,MF1
Bo1g145030,MF1
Bo1g145010,MF1
Bo1g145000,MF1
Bo1g144990,MF1
Bo1g144980,MF1
Bo1g144890,MF1
Bo1g144880,MF1
Bo1g144870,MF1
Bo1g144860,MF1
Bo1g144850,MF1
Bo1g144780,MF1
Bo1g144770,MF1
Bo1g144760,MF1
Bo1g144750,MF1
Bo1g144740,MF1
Bo1g144730,MF1
Bo1g144720,MF1
Bo1g144690,MF1
Bo1g144680,MF1
Bo1g144670,MF1
Bo1g144660,MF1
Bo1g144650,MF1
Bo1g144640,MF1
Bo1g144600,MF1
Bo1g144580,MF1
Bo1g144480,MF1
Bo1g144470,MF1
Bo1g144460,MF1
Bo1g144420,MF1
Bo1g144390,MF1
Bo1g144380,MF1
Bo1g144370,MF1
Bo1g144350,MF1
Bo1g144340,MF1
Bo1g144310,MF1
Bo1g144290,MF1
Bo1g144280,MF1
Bo1g144260,MF1
Bo1g144250,MF1
Bo1g144240,MF1
Bo1g144200,MF1
Bo1g144170,MF1
Bo1g144160,MF1
Bo1g144150,MF1
Bo1g144130,MF1
Bo1g144090,MF1
Bo1g144030,MF1
Bo1g144000,MF1
Bo1g143990,MF1
Bo1g143980,MF1
Bo1g143970,MF1
Bo1g143940,MF1
Bo1g143880,MF1
Bo1g143870,MF1
Bo1g143860,MF1
Bo1g143830,MF1
Bo1g143810,MF1
Bo1g143800,MF1
Bo1g143770,MF1
Bo1g142590,MF1
Bo1g143690,MF1
Bo1g143680,MF1
Bo1g143670,MF1
Bo1g141540,MF1
Bo1g141550,MF1
Bo1g141510,MF1
Bo1g141500,MF1
Bo1g141480,MF1
Bo1g141470,MF1
Bo1g141440,MF1
Bo1g141430,MF1
Bo1g141420,MF1
Bo1g141410,MF1
Bo1g141400,MF1
Bo1g141380,MF1
Bo1g141370,MF1
Bo1g141360,MF1
Bo1g141340,MF1
Bo1g141220,MF1
Bo1g141210,MF1
Bo1g141200,MF1
Bo1g141170,MF1
Bo1g141160,MF1
Bo1g141150,MF1
Bo1g141140,MF1
Bo1g141100,MF1
Bo1g140980,MF1
Bo1g140970,MF1
Bo1g139940,MF1
Bo1g139930,MF1
Bo1g139920,MF1
Bo1g139910,MF1
Bo1g139900,MF1
Bo1g139890,MF1
Bo1g139880,MF1
Bo1g139870,MF1
Bo1g139860,MF1
Bo1g139850,MF1
Bo1g139830,MF1
Bo1g139820,MF1
Bo1g139790,MF1
Bo1g139780,MF1
Bo1g139770,MF1
Bo1g139760,MF1
Bo1g139750,MF1
Bo1g139730,MF1
Bo1g141130,MF1
Bo1g139700,MF1
Bo1g139680,MF1
Bo1g139670,MF1
Bo1g139660,MF1
Bo1g139650,MF1
Bo1g139640,MF1
Bo1g139630,MF1
Bo1g139600,MF1
Bo1g139590,MF1
Bo1g139580,MF1
Bo1g139540,MF1
Bo1g139510,MF1
Bo1g139480,MF1
Bo1g139470,MF1
Bo1g139460,MF1
Bo1g139450,MF1
Bo1g139420,MF1
Bo1g139340,MF1
Bo1g139330,MF1
Bo1g139320,MF1
Bo1g139230,MF1
Bo1g139170,MF1
Bo1g139150,MF1
Bo1g139140,MF1
Bo1g139130,MF1
Bo1g139120,MF1
Bo1g139110,MF1
Bo1g139100,MF1
Bo1g139090,MF1
Bo1g139080,MF1
Bo1g139070,MF1
Bo1g139060,MF1
Bo1g139040,MF1
Bo1g139030,MF1
Bo1g139020,MF1
Bo1g139010,MF1
Bo1g138990,MF1
Bo1g138980,MF1
Bo1g138970,MF1
Bo1g138940,MF1
Bo1g138910,MF1
Bo1g138900,MF1
Bo1g138880,MF1
Bo1g138840,MF1
Bo1g138820,MF1
Bo1g138810,MF1
Bo1g138780,MF1
Bo1g138770,MF1
Bo1g138760,MF1
Bo1g138750,MF1
Bo1g138740,MF1
Bo1g138720,MF1
Bo1g138680,MF1
Bo1g138650,MF1
Bo1g138590,MF1
Bo1g138570,MF1
Bo1g138560,MF1
Bo1g138550,MF1
Bo1g138540,MF1
Bo1g138530,MF1
Bo1g138520,MF1
Bo1g138510,MF1
Bo1g138500,MF1
Bo1g138490,MF1
Bo1g138440,MF1
Bo1g138430,MF1
Bo1g138400,MF1
Bo1g138390,MF1
Bo1g138350,MF1
Bo1g138290,MF1
Bo1g138270,MF1
Bo1g138250,MF1
Bo1g138240,MF1
Bo1g136170,MF1
Bo1g136160,MF1
Bo1g136130,MF1
Bo1g136120,MF1
Bo1g135040,MF1
Bo1g135030,MF1
Bo1g135000,MF1
Bo1g134960,MF1
Bo1g134950,MF1
Bo1g134940,MF1
Bo1g134930,MF1
Bo1g134920,MF1
Bo1g134840,MF1
Bo1g134830,MF1
Bo1g134820,MF1
Bo1g134800,MF1
Bo1g134790,MF1
Bo1g134780,MF1
Bo1g134770,MF1
Bo1g134760,MF1
Bo1g134750,MF1
Bo1g134740,MF1
Bo1g134710,MF1
Bo1g134680,MF1
Bo1g134670,MF1
Bo1g134660,MF1
Bo1g134650,MF1
Bo1g134640,MF1
Bo1g134630,MF1
Bo1g134620,MF1
Bo1g134600,MF1
Bo1g134590,MF1
Bo1g134570,MF1
