Species,Classification,Duplicate.1,Duplicate.2,Duplicate.1_TE_presence,Duplicate.2_TE_presence,Gene_Count,Gene_Percent,TE_Group
Ptrichocarpa,gbM-unM,gbM,unM,0,1,61,0.0507487520798669,0-1
Ptrichocarpa,gbM-unM,gbM,unM,1,1,1061,0.882695507487521,1-1
Ptrichocarpa,gbM-teM,gbM,teM,0,0,0,0,0-0
Ptrichocarpa,gbM-teM,gbM,teM,1,0,1,0.0106382978723404,1-0
Ptrichocarpa,gbM-teM,gbM,teM,0,1,2,0.0212765957446809,0-1
Ptrichocarpa,gbM-teM,gbM,teM,1,1,91,0.968085106382979,1-1
Ptrichocarpa,teM-teM,teM,teM,0,0,0,0,0-0
Ptrichocarpa,teM-teM,teM,teM,1,0,0,0,1-0
Ptrichocarpa,teM-teM,teM,teM,0,1,26,0.0358126721763085,0-1
Ptrichocarpa,teM-teM,teM,teM,1,1,700,0.964187327823691,1-1
Ptrichocarpa,gbM-gbM,gbM,gbM,0,0,6,0.00393700787401575,0-0
Ptrichocarpa,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Ptrichocarpa,gbM-gbM,gbM,gbM,0,1,109,0.0715223097112861,0-1
Ptrichocarpa,gbM-gbM,gbM,gbM,1,1,1409,0.924540682414698,1-1
Ptrichocarpa,unM-teM,unM,teM,0,0,1,0.00201207243460765,0-0
Ptrichocarpa,unM-teM,unM,teM,1,0,6,0.0120724346076459,1-0
Ptrichocarpa,unM-teM,unM,teM,0,1,36,0.0724346076458753,0-1
Ptrichocarpa,unM-teM,unM,teM,1,1,454,0.913480885311871,1-1
Pvirgatum,unM-unM,unM,unM,0,0,18,0.00125104253544621,0-0
Pvirgatum,unM-unM,unM,unM,1,0,0,0,1-0
Pvirgatum,unM-unM,unM,unM,0,1,347,0.0241173199888796,0-1
Pvirgatum,unM-unM,unM,unM,1,1,14023,0.974631637475674,1-1
Pvirgatum,unM-teM,unM,teM,0,0,0,0,0-0
Pvirgatum,unM-teM,unM,teM,1,0,9,0.0076271186440678,1-0
Pvirgatum,unM-teM,unM,teM,0,1,7,0.00593220338983051,0-1
Pvirgatum,unM-teM,unM,teM,1,1,1164,0.986440677966102,1-1
Pvirgatum,gbM-teM,gbM,teM,0,0,0,0,0-0
Pvirgatum,gbM-teM,gbM,teM,1,0,1,0.003125,1-0
Pvirgatum,gbM-teM,gbM,teM,0,1,4,0.0125,0-1
Pvirgatum,gbM-teM,gbM,teM,1,1,315,0.984375,1-1
Pvirgatum,gbM-unM,gbM,unM,0,0,3,0.00260642919200695,0-0
Pvirgatum,gbM-unM,gbM,unM,1,0,11,0.00955690703735882,1-0
Pvirgatum,gbM-unM,gbM,unM,0,1,13,0.0112945264986968,0-1
Pvirgatum,gbM-unM,gbM,unM,1,1,1124,0.976542137271937,1-1
Pvirgatum,gbM-gbM,gbM,gbM,0,0,0,0,0-0
Pvirgatum,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Pvirgatum,gbM-gbM,gbM,gbM,0,1,29,0.0194109772423025,0-1
Pvirgatum,gbM-gbM,gbM,gbM,1,1,1465,0.980589022757697,1-1
Pvirgatum,teM-teM,teM,teM,0,0,0,0,0-0
Pvirgatum,teM-teM,teM,teM,1,0,0,0,1-0
Pvirgatum,teM-teM,teM,teM,0,1,56,0.0297713981924508,0-1
Pvirgatum,teM-teM,teM,teM,1,1,1825,0.970228601807549,1-1
Pvulgaris,unM-unM,unM,unM,0,0,84,0.0125335720680394,0-0
Pvulgaris,unM-unM,unM,unM,1,0,0,0,1-0
Pvulgaris,unM-unM,unM,unM,0,1,1008,0.150402864816473,0-1
Pvulgaris,unM-unM,unM,unM,1,1,5610,0.837063563115488,1-1
Pvulgaris,unM-teM,unM,teM,0,0,4,0.00856531049250535,0-0
Pvulgaris,unM-teM,unM,teM,1,0,16,0.0342612419700214,1-0
Pvulgaris,unM-teM,unM,teM,0,1,26,0.0556745182012848,0-1
Pvulgaris,unM-teM,unM,teM,1,1,421,0.901498929336188,1-1
Pvulgaris,gbM-unM,gbM,unM,0,0,5,0.0130548302872063,0-0
Pvulgaris,gbM-unM,gbM,unM,1,0,33,0.0861618798955614,1-0
Pvulgaris,gbM-unM,gbM,unM,0,1,40,0.10443864229765,0-1
Pvulgaris,gbM-unM,gbM,unM,1,1,305,0.796344647519582,1-1
Pvulgaris,teM-teM,teM,teM,0,0,21,0.025089605734767,0-0
Pvulgaris,teM-teM,teM,teM,1,0,0,0,1-0
Pvulgaris,teM-teM,teM,teM,0,1,51,0.0609318996415771,0-1
Pvulgaris,teM-teM,teM,teM,1,1,765,0.913978494623656,1-1
Pvulgaris,gbM-teM,gbM,teM,0,1,1,0.0294117647058824,0-1
Pvulgaris,gbM-teM,gbM,teM,1,1,33,0.970588235294118,1-1
Pvulgaris,gbM-teM,gbM,teM,0,0,0,0,0-0
Pvulgaris,gbM-teM,gbM,teM,1,0,0,0,1-0
Pvulgaris,gbM-gbM,gbM,gbM,0,0,2,0.0129032258064516,0-0
Pvulgaris,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Pvulgaris,gbM-gbM,gbM,gbM,0,1,16,0.103225806451613,0-1
Pvulgaris,gbM-gbM,gbM,gbM,1,1,137,0.883870967741936,1-1
Pxbretschneideri,gbM-gbM,gbM,gbM,0,0,1,0.00162337662337662,0-0
Pxbretschneideri,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Pxbretschneideri,gbM-gbM,gbM,gbM,0,1,20,0.0324675324675325,0-1
Pxbretschneideri,gbM-gbM,gbM,gbM,1,1,595,0.965909090909091,1-1
Pxbretschneideri,unM-unM,unM,unM,0,0,3,0.00177200236266982,0-0
Pxbretschneideri,unM-unM,unM,unM,1,0,0,0,1-0
Pxbretschneideri,unM-unM,unM,unM,0,1,39,0.0230360307147076,0-1
Pxbretschneideri,unM-unM,unM,unM,1,1,1651,0.975191966922623,1-1
Pxbretschneideri,gbM-teM,gbM,teM,1,1,39,1,1-1
Pxbretschneideri,gbM-teM,gbM,teM,0,0,0,0,0-0
Pxbretschneideri,gbM-teM,gbM,teM,1,0,0,0,1-0
Pxbretschneideri,gbM-teM,gbM,teM,0,1,0,0,0-1
Pxbretschneideri,unM-teM,unM,teM,0,0,1,0.0072992700729927,0-0
Pxbretschneideri,unM-teM,unM,teM,1,0,1,0.0072992700729927,1-0
Pxbretschneideri,unM-teM,unM,teM,0,1,2,0.0145985401459854,0-1
Pxbretschneideri,unM-teM,unM,teM,1,1,133,0.970802919708029,1-1
Pxbretschneideri,gbM-unM,gbM,unM,0,0,0,0,0-0
Pxbretschneideri,gbM-unM,gbM,unM,1,0,3,0.0132743362831858,1-0
Pxbretschneideri,gbM-unM,gbM,unM,0,1,4,0.0176991150442478,0-1
Pxbretschneideri,gbM-unM,gbM,unM,1,1,219,0.969026548672566,1-1
Pxbretschneideri,teM-teM,teM,teM,0,0,0,0,0-0
Pxbretschneideri,teM-teM,teM,teM,1,0,0,0,1-0
Pxbretschneideri,teM-teM,teM,teM,0,1,5,0.0301204819277108,0-1
Pxbretschneideri,teM-teM,teM,teM,1,1,161,0.969879518072289,1-1
Sbicolor,gbM-unM,gbM,unM,0,0,0,0,0-0
Sbicolor,gbM-unM,gbM,unM,1,0,7,0.00721649484536083,1-0
Sbicolor,gbM-unM,gbM,unM,0,1,6,0.00618556701030928,0-1
Sbicolor,gbM-unM,gbM,unM,1,1,957,0.98659793814433,1-1
Sbicolor,gbM-teM,gbM,teM,1,1,213,1,1-1
Sbicolor,gbM-teM,gbM,teM,0,0,0,0,0-0
Sbicolor,gbM-teM,gbM,teM,1,0,0,0,1-0
Sbicolor,gbM-teM,gbM,teM,0,1,0,0,0-1
Sbicolor,unM-unM,unM,unM,0,0,0,0,0-0
Sbicolor,unM-unM,unM,unM,1,0,0,0,1-0
Sbicolor,unM-unM,unM,unM,0,1,42,0.011251004553978,0-1
Sbicolor,unM-unM,unM,unM,1,1,3691,0.988748995446022,1-1
Sbicolor,unM-teM,unM,teM,0,1,7,0.0194444444444444,0-1
Sbicolor,unM-teM,unM,teM,1,1,353,0.980555555555556,1-1
Sbicolor,unM-teM,unM,teM,0,0,0,0,0-0
Sbicolor,unM-teM,unM,teM,1,0,0,0,1-0
Sbicolor,gbM-gbM,gbM,gbM,0,0,0,0,0-0
Sbicolor,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Sbicolor,gbM-gbM,gbM,gbM,0,1,10,0.00806451612903226,0-1
Sbicolor,gbM-gbM,gbM,gbM,1,1,1230,0.991935483870968,1-1
Sbicolor,teM-teM,teM,teM,0,0,1,0.00251256281407035,0-0
Sbicolor,teM-teM,teM,teM,1,0,0,0,1-0
Sbicolor,teM-teM,teM,teM,0,1,13,0.0326633165829146,0-1
Sbicolor,teM-teM,teM,teM,1,1,384,0.964824120603015,1-1
Sitalica,gbM-teM,gbM,teM,0,0,0,0,0-0
Sitalica,gbM-teM,gbM,teM,1,0,3,0.0154639175257732,1-0
Sitalica,gbM-teM,gbM,teM,0,1,5,0.0257731958762887,0-1
Sitalica,gbM-teM,gbM,teM,1,1,186,0.958762886597938,1-1
Sitalica,unM-unM,unM,unM,0,0,42,0.00878477306002928,0-0
Sitalica,unM-unM,unM,unM,1,0,0,0,1-0
Sitalica,unM-unM,unM,unM,0,1,458,0.095795858606986,0-1
Sitalica,unM-unM,unM,unM,1,1,4281,0.895419368332985,1-1
Sitalica,gbM-unM,gbM,unM,0,0,10,0.00864304235090752,0-0
Sitalica,gbM-unM,gbM,unM,1,0,79,0.0682800345721694,1-0
Sitalica,gbM-unM,gbM,unM,0,1,74,0.0639585133967156,0-1
Sitalica,gbM-unM,gbM,unM,1,1,994,0.859118409680207,1-1
Sitalica,teM-teM,teM,teM,0,0,9,0.0111248454882571,0-0
Sitalica,teM-teM,teM,teM,1,0,0,0,1-0
Sitalica,teM-teM,teM,teM,0,1,45,0.0556242274412855,0-1
Sitalica,teM-teM,teM,teM,1,1,755,0.933250927070457,1-1
Sitalica,unM-teM,unM,teM,0,0,3,0.00591715976331361,0-0
Sitalica,unM-teM,unM,teM,1,0,10,0.019723865877712,1-0
Sitalica,unM-teM,unM,teM,0,1,25,0.0493096646942801,0-1
Sitalica,unM-teM,unM,teM,1,1,469,0.925049309664694,1-1
Sitalica,gbM-gbM,gbM,gbM,0,0,10,0.006426735218509,0-0
Sitalica,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Sitalica,gbM-gbM,gbM,gbM,0,1,190,0.122107969151671,0-1
Sitalica,gbM-gbM,gbM,gbM,1,1,1356,0.87146529562982,1-1
Slycopersicum,gbM-teM,gbM,teM,0,0,1,0.00146412884333821,0-0
Slycopersicum,gbM-teM,gbM,teM,1,0,8,0.0117130307467057,1-0
Slycopersicum,gbM-teM,gbM,teM,0,1,15,0.0219619326500732,0-1
Slycopersicum,gbM-teM,gbM,teM,1,1,659,0.964860907759883,1-1
Slycopersicum,unM-teM,unM,teM,0,0,8,0.0198019801980198,0-0
Slycopersicum,unM-teM,unM,teM,1,0,8,0.0198019801980198,1-0
Slycopersicum,unM-teM,unM,teM,0,1,28,0.0693069306930693,0-1
Slycopersicum,unM-teM,unM,teM,1,1,360,0.891089108910891,1-1
Slycopersicum,teM-teM,teM,teM,0,0,19,0.00996329313057158,0-0
Slycopersicum,teM-teM,teM,teM,1,0,0,0,1-0
Slycopersicum,teM-teM,teM,teM,0,1,128,0.0671211326691138,0-1
Slycopersicum,teM-teM,teM,teM,1,1,1760,0.922915574200315,1-1
Slycopersicum,gbM-gbM,gbM,gbM,0,0,4,0.00173385348938015,0-0
Slycopersicum,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Slycopersicum,gbM-gbM,gbM,gbM,0,1,103,0.0446467273515388,0-1
Slycopersicum,gbM-gbM,gbM,gbM,1,1,2200,0.953619419159081,1-1
Slycopersicum,gbM-unM,gbM,unM,0,0,0,0,0-0
Slycopersicum,gbM-unM,gbM,unM,1,0,13,0.0300230946882217,1-0
Slycopersicum,gbM-unM,gbM,unM,0,1,8,0.0184757505773672,0-1
Slycopersicum,gbM-unM,gbM,unM,1,1,412,0.951501154734411,1-1
Slycopersicum,unM-unM,unM,unM,0,0,3,0.00344036697247706,0-0
Slycopersicum,unM-unM,unM,unM,1,0,0,0,1-0
Slycopersicum,unM-unM,unM,unM,0,1,46,0.0527522935779817,0-1
Slycopersicum,unM-unM,unM,unM,1,1,823,0.943807339449541,1-1
Stuberosum,gbM-gbM,gbM,gbM,0,0,4,0.00167644593461861,0-0
Stuberosum,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Stuberosum,gbM-gbM,gbM,gbM,0,1,76,0.0318524727577536,0-1
Stuberosum,gbM-gbM,gbM,gbM,1,1,2306,0.966471081307628,1-1
Stuberosum,gbM-unM,gbM,unM,0,0,0,0,0-0
Stuberosum,gbM-unM,gbM,unM,1,0,9,0.012311901504788,1-0
Stuberosum,gbM-unM,gbM,unM,0,1,5,0.00683994528043776,0-1
Stuberosum,gbM-unM,gbM,unM,1,1,717,0.980848153214774,1-1
Stuberosum,unM-unM,unM,unM,0,0,1,0.0008424599831508,0-0
Stuberosum,unM-unM,unM,unM,1,0,0,0,1-0
Stuberosum,unM-unM,unM,unM,0,1,28,0.0235888795282224,0-1
Stuberosum,unM-unM,unM,unM,1,1,1158,0.975568660488627,1-1
Stuberosum,unM-teM,unM,teM,0,0,1,0.00199203187250996,0-0
Stuberosum,unM-teM,unM,teM,1,0,1,0.00199203187250996,1-0
Stuberosum,unM-teM,unM,teM,0,1,6,0.0119521912350598,0-1
Stuberosum,unM-teM,unM,teM,1,1,494,0.98406374501992,1-1
Stuberosum,gbM-teM,gbM,teM,0,0,0,0,0-0
Stuberosum,gbM-teM,gbM,teM,1,0,3,0.00517241379310345,1-0
Stuberosum,gbM-teM,gbM,teM,0,1,4,0.00689655172413793,0-1
Stuberosum,gbM-teM,gbM,teM,1,1,573,0.987931034482759,1-1
Stuberosum,teM-teM,teM,teM,0,0,1,0.000433463372345037,0-0
Stuberosum,teM-teM,teM,teM,1,0,0,0,1-0
Stuberosum,teM-teM,teM,teM,0,1,20,0.00866926744690074,0-1
Stuberosum,teM-teM,teM,teM,1,1,2286,0.990897269180754,1-1
Sviridis,unM-unM,unM,unM,0,0,58,0.0105974785309702,0-0
Sviridis,unM-unM,unM,unM,1,0,0,0,1-0
Sviridis,unM-unM,unM,unM,0,1,539,0.0984834642791887,0-1
Sviridis,unM-unM,unM,unM,1,1,4876,0.890919057189841,1-1
Sviridis,gbM-unM,gbM,unM,0,0,13,0.013555787278415,0-0
Sviridis,gbM-unM,gbM,unM,1,0,77,0.0802919708029197,1-0
Sviridis,gbM-unM,gbM,unM,0,1,75,0.0782064650677789,0-1
Sviridis,gbM-unM,gbM,unM,1,1,794,0.827945776850886,1-1
Sviridis,gbM-gbM,gbM,gbM,0,0,7,0.00560897435897436,0-0
Sviridis,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Sviridis,gbM-gbM,gbM,gbM,0,1,176,0.141025641025641,0-1
Sviridis,gbM-gbM,gbM,gbM,1,1,1065,0.853365384615385,1-1
Sviridis,unM-teM,unM,teM,0,0,0,0,0-0
Sviridis,unM-teM,unM,teM,1,0,10,0.0203665987780041,1-0
Sviridis,unM-teM,unM,teM,0,1,30,0.0610997963340122,0-1
Sviridis,unM-teM,unM,teM,1,1,451,0.918533604887984,1-1
Sviridis,teM-teM,teM,teM,0,0,8,0.00712377560106857,0-0
Sviridis,teM-teM,teM,teM,1,0,0,0,1-0
Sviridis,teM-teM,teM,teM,0,1,65,0.0578806767586821,0-1
Sviridis,teM-teM,teM,teM,1,1,1050,0.934995547640249,1-1
Sviridis,gbM-teM,gbM,teM,0,0,0,0,0-0
Sviridis,gbM-teM,gbM,teM,1,0,7,0.0507246376811594,1-0
Sviridis,gbM-teM,gbM,teM,0,1,9,0.0652173913043478,0-1
Sviridis,gbM-teM,gbM,teM,1,1,122,0.884057971014493,1-1
Tcacao,unM-unM,unM,unM,0,0,553,0.132486823191184,0-0
Tcacao,unM-unM,unM,unM,1,0,0,0,1-0
Tcacao,unM-unM,unM,unM,0,1,1344,0.321993291806421,0-1
Tcacao,unM-unM,unM,unM,1,1,2277,0.545519885002396,1-1
Tcacao,gbM-unM,gbM,unM,0,0,64,0.122137404580153,0-0
Tcacao,gbM-unM,gbM,unM,1,0,99,0.188931297709924,1-0
Tcacao,gbM-unM,gbM,unM,0,1,104,0.198473282442748,0-1
Tcacao,gbM-unM,gbM,unM,1,1,257,0.490458015267176,1-1
Tcacao,gbM-teM,gbM,teM,0,0,0,0,0-0
Tcacao,gbM-teM,gbM,teM,1,0,0,0,1-0
Tcacao,gbM-teM,gbM,teM,0,1,6,0.105263157894737,0-1
Tcacao,gbM-teM,gbM,teM,1,1,51,0.894736842105263,1-1
Tcacao,gbM-gbM,gbM,gbM,0,0,54,0.132352941176471,0-0
Tcacao,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Tcacao,gbM-gbM,gbM,gbM,0,1,159,0.389705882352941,0-1
Tcacao,gbM-gbM,gbM,gbM,1,1,195,0.477941176470588,1-1
Tcacao,unM-teM,unM,teM,0,0,3,0.00642398286937901,0-0
Tcacao,unM-teM,unM,teM,1,0,18,0.0385438972162741,1-0
Tcacao,unM-teM,unM,teM,0,1,33,0.0706638115631692,0-1
Tcacao,unM-teM,unM,teM,1,1,413,0.884368308351178,1-1
Tcacao,teM-teM,teM,teM,0,0,2,0.00387596899224806,0-0
Tcacao,teM-teM,teM,teM,1,0,0,0,1-0
Tcacao,teM-teM,teM,teM,0,1,20,0.0387596899224806,0-1
Tcacao,teM-teM,teM,teM,1,1,494,0.957364341085271,1-1
Vvinifera,gbM-teM,gbM,teM,0,0,2,0.0072202166064982,0-0
Vvinifera,gbM-teM,gbM,teM,1,0,6,0.0216606498194946,1-0
Vvinifera,gbM-teM,gbM,teM,0,1,27,0.0974729241877256,0-1
Vvinifera,gbM-teM,gbM,teM,1,1,242,0.873646209386282,1-1
Vvinifera,gbM-gbM,gbM,gbM,0,0,13,0.0125361620057859,0-0
Vvinifera,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Vvinifera,gbM-gbM,gbM,gbM,0,1,155,0.14946962391514,0-1
Vvinifera,gbM-gbM,gbM,gbM,1,1,869,0.837994214079074,1-1
Vvinifera,unM-unM,unM,unM,0,0,82,0.0288935870331219,0-0
Vvinifera,unM-unM,unM,unM,1,0,0,0,1-0
Vvinifera,unM-unM,unM,unM,0,1,479,0.168780831571529,0-1
Vvinifera,unM-unM,unM,unM,1,1,2277,0.802325581395349,1-1
Vvinifera,unM-teM,unM,teM,0,0,1,0.0019047619047619,0-0
Vvinifera,unM-teM,unM,teM,1,0,9,0.0171428571428571,1-0
Vvinifera,unM-teM,unM,teM,0,1,26,0.0495238095238095,0-1
Vvinifera,unM-teM,unM,teM,1,1,489,0.931428571428571,1-1
Vvinifera,teM-teM,teM,teM,0,0,5,0.0123762376237624,0-0
Vvinifera,teM-teM,teM,teM,1,0,0,0,1-0
Vvinifera,teM-teM,teM,teM,0,1,32,0.0792079207920792,0-1
Vvinifera,teM-teM,teM,teM,1,1,367,0.908415841584158,1-1
Vvinifera,gbM-unM,gbM,unM,0,0,29,0.0320088300220751,0-0
Vvinifera,gbM-unM,gbM,unM,1,0,82,0.0905077262693157,1-0
Vvinifera,gbM-unM,gbM,unM,0,1,83,0.0916114790286976,0-1
Vvinifera,gbM-unM,gbM,unM,1,1,712,0.785871964679912,1-1
Zmays,teM-teM,teM,teM,0,0,0,0,0-0
Zmays,teM-teM,teM,teM,1,0,0,0,1-0
Zmays,teM-teM,teM,teM,0,1,3,0.000820120284308365,0-1
Zmays,teM-teM,teM,teM,1,1,3655,0.999179879715692,1-1
Zmays,gbM-teM,gbM,teM,1,1,854,1,1-1
Zmays,gbM-teM,gbM,teM,0,0,0,0,0-0
Zmays,gbM-teM,gbM,teM,1,0,0,0,1-0
Zmays,gbM-teM,gbM,teM,0,1,0,0,0-1
Zmays,unM-unM,unM,unM,0,0,1,0.00016923337282112,0-0
Zmays,unM-unM,unM,unM,1,0,0,0,1-0
Zmays,unM-unM,unM,unM,0,1,13,0.00220003384667456,0-1
Zmays,unM-unM,unM,unM,1,1,5895,0.997630732780504,1-1
Zmays,unM-teM,unM,teM,0,0,0,0,0-0
Zmays,unM-teM,unM,teM,1,0,0,0,1-0
Zmays,unM-teM,unM,teM,0,1,2,0.00173160173160173,0-1
Zmays,unM-teM,unM,teM,1,1,1153,0.998268398268398,1-1
Zmays,gbM-unM,gbM,unM,1,0,2,0.00271739130434783,1-0
Zmays,gbM-unM,gbM,unM,1,1,734,0.997282608695652,1-1
Zmays,gbM-unM,gbM,unM,0,0,0,0,0-0
Zmays,gbM-unM,gbM,unM,0,1,0,0,0-1
Zmays,gbM-gbM,gbM,gbM,0,1,1,0.000919963201471941,0-1
Zmays,gbM-gbM,gbM,gbM,1,1,1086,0.999080036798528,1-1
Zmays,gbM-gbM,gbM,gbM,0,0,0,0,0-0
Zmays,gbM-gbM,gbM,gbM,1,0,0,0,1-0
